ISBN,publisher_name,title,author,genre,  num_pages,price,cost,num_in_stock,percentage_to_publishers
9780385338707      ,Dial Press,Shopaholic & Baby (Shopaholic  #5),Sophie Kinsella,Science Fiction,1498,81.54,4.74,190,29.9
9780552998871      ,Transworld Publishers,The Secret Dreamworld of a Shopaholic (Shopaholic  #1),Sophie Kinsella,Short-Story,383,25.84,3.07,45,18.87
9781573223201      ,Riverhead Books,The Story of Chicago May,Nuala O'Faolain,Fantasy,698,50.06,3.82,212,22.19
9780252019814      ,University of Illinois Press,Chicago Stories,James T. Farrell/Charles Fanning,Thriller,949,26.54,3.05,148,17.4
9780811839747      ,Chronicle Books,Chicago Stories: Tales of the City,John  Miller/Stuart Dybek,Paranormal Romance,722,35.15,3.49,86,49.2
9780375757990      ,Modern Library/Random House (NY),The Basic Works of Aristotle,Aristotle/Richard Peter McKeon/C.D.C. Reeve,Drama,259,66.13,1.87,206,12.37
9780691019628      ,Princeton University Press,Fear and Trembling and The Sickness Unto Death,Søren Kierkegaard/Walter Lowrie,Anthology,387,91.39,2.62,126,39.43
9780486406664      ,Dover Publications,Selections from Don Quixote - Selecciones de Don Quijote de la Mancha,Miguel de Cervantes Saavedra/Stanley Appelbaum,Horror,1085,80.71,3.81,240,43.3
9780679428954      ,Random House,The Complete Collected Poems,Maya Angelou,Science Fiction,723,75.43,3.77,35,21.53
9780198245971      ,Oxford University Press,Hegel's Phenomenology of Spirit,Georg Wilhelm Friedrich Hegel/A.V. Miller/John Niemeyer Findlay,Paranormal Romance,1145,17.02,2.25,250,18.77
9780691120522      ,Princeton University Press,Preface to the Phenomenology of Spirit,Georg Wilhelm Friedrich Hegel/Yirmiyahu Yovel,Historical Fiction,613,10.42,2.17,216,12.02
9780253209108      ,Indiana University Press,Hegel's Phenomenology of Spirit,Martin Heidegger/Kenneth Maly/Parvis Emad,Horror,352,24.4,3.8,281,26.43
9780872203495      ,Hackett Publishing Company  Inc.,Plato: Complete Works,Plato/John M. Cooper/Benjamin Jowett/Dorothea Frede/Alexander Nehamas/Paul Woodruff/Anthony Kenny/Rosamond Kent Sprague/Nicholas D. Smith/Karen Bell/D.S. Hutchinson/Donald J. Zeyl/Francisco J. González/Diskin Clay/Malcolm Schofield/Glenn R. Morrow/Jonathan Barnes/G.M.A. Grube/Brad Inwood/Mark Joyal/Jackson P. Hershbell/J.M. Edmonds/C.D.C. Reeve/Myles Burnyeat/Nicholas P. White/Mary Louise Gill/C.J. Rowe/Stanley Lombardo/David Gallop/Jeffrey Mitscherling/Richard D. McKiharan Jr./Andrew S. Becker/Mark Reuter/M.J. Levett/Paul        Ryan,Drama,421,87.94,3.03,170,17.81
9781559343565      ,Mayfield Publishing Company (NY),A Guided Tour of 5 Works by Plato: Euthyphro/Apology/Crito/Phaedo/Cave,Christopher Biffle/Plato,Non-Fiction,1486,47.18,3.63,76,43.62
9780439474290      ,Orchard Books,Midnight for Charlie Bone (The Children of the Red King  #1),Jenny Nimmo,Satire,1302,29.29,1.77,112,45.31
9780807555385      ,Albert Whitman  Company,The Midnight Mystery (The Boxcar Children  #95),Gertrude Chandler Warner,Mystery,1184,72.11,1.99,87,33.86
9780375752193      ,Modern Library,Within a Budding Grove (In Search of Lost Time  #2),Marcel Proust/C.K. Scott Moncrieff/Terence Kilmartin/D.J. Enright,Non-Fiction,178,21.63,4.85,111,14.77
9780687002825      ,Abingdon Press,Exclusion & Embrace: A Theological Exploration of Identity  Otherness  and Reconciliation,Miroslav Volf,Romance,278,48.51,1.19,253,33.91
9781595542328      ,Thomas Nelson,A Time to Embrace (Timeless Love  #2),Karen Kingsbury,Romance,542,31.29,4.78,127,15.6
9780451200266      ,Signet,Devil's Embrace (Devil  #1),Catherine Coulter,Horror,188,46.89,1.33,163,14.51
9780393308556      ,W.W. Norton & Company,The Book of Embraces,Eduardo Galeano/Cedric Belfrage/Mark Schafer,Adventure,468,97.99,1.97,77,35.98
9780768423488      ,Destiny Image Incorporated,Experiencing Father's Embrace,Jack Frost,Historical Fiction,424,41.11,3.59,151,32.14
9780802829665      ,William B. Eerdmans Publishing Company,A Time to Embrace: Same-Gender Relationships in Religion  Law  and Politics,William Stacy Johnson,Horror,757,84.39,3.82,274,34.71
9780671737696      ,Pocket Books,Memory's Embrace (Corbins  #3),Linda Lael Miller,Adventure,1275,45.23,1.34,28,27.28
9780060957261      ,Harper Perennial,Beauty: The Invisible Embrace,John O'Donohue,Anthology,956,67.09,2.3,292,39.68
9780349113005      ,Little  Brown Book Group,Embrace,Mark Behr,Fantasy,751,21.77,1.64,201,21.08
9780345464019      ,Ballantine Books,Saving Fish from Drowning,Amy Tan,Crime,204,84.99,1.95,67,16.63
9788408067016      ,Planeta Publishing,Un Lugar Llamado Nada,Amy Tan/Claudia Conde,Adventure,190,46.16,1.96,156,24.35
9780156032292      ,Mariner Books,Virginia Woolf: An Inner Life,Julia Briggs,Graphic Novel,1145,74.4,4.45,212,10.56
9780141013800      ,Penguin Group(CA),Measure for Measure,William Shakespeare,Mystery,693,29.65,1.52,232,25.43
9780618134304      ,Houghton Mifflin Harcourt,Henry Adams and the Making of America,Garry Wills,Mystery,922,86.33,3.83,158,31.42
9780375714573      ,Pantheon,Persepolis: The Story of a Childhood (Persepolis  #1),Marjane Satrapi/Mattias Ripa,Historical Fiction,529,11.17,1.33,98,10.15
9780375714665      ,Pantheon Books,Persepolis 2: The Story of a Return (Persepolis  #2),Marjane Satrapi/Anjali Singh,Children,392,79.95,1.95,73,41.28
9780375424151      ,Pantheon Books,Chicken with Plums,Marjane Satrapi,Action,1013,39.39,3.79,164,27.19
9780375714672      ,Pantheon,Embroideries,Marjane Satrapi/Anjali Singh,Action,993,51.06,3.53,58,11.76
9780753820254      ,Phoenix Press,The Shadow of the Wind (The Cemetery of Forgotten Books  #1),Carlos Ruiz Zafón/Lucia Graves,Adventure,973,40.87,3.5,40,45.6
9780786837878      ,Hyperion Books,Peter and the Shadow Thieves (Peter and the Starcatchers  #2),Dave Barry/Ridley Pearson/Greg Call,Action,1082,29.4,3.58,215,34.82
9780765342409      ,Starscape,Ender's Shadow (The Shadow Series  #1),Orson Scott Card,Fiction,319,30.58,2.81,208,27.91
9780812565959      ,Tor Books,Shadow of the Hegemon (The Shadow Series  #2),Orson Scott Card,Mystery,1324,75.81,2.55,120,27.49
9780345453860      ,Ballantine Books,Shadow Dance (Buchanan-Renard  #6),Julie Garwood,Satire,1107,10.36,4.94,264,21.49
9780812513738      ,Tom Doherty Tor Fantasy,The Shadow Rising (The Wheel of Time  #4),Robert Jordan,Graphic Novel,1385,62.98,2.92,229,30.85
9781595550446      ,Thomas Nelson,The Shadow Party: How George Soros  Hillary Clinton  and Sixties Radicals Seized Control of the Democratic Party,David Horowitz/Richard Poe,Suspense,906,45.87,3.95,48,35.73
9780373802548      ,Luna,Cast in Shadow (Chronicles of Elantra  #1),Michelle Sagara/Michelle Sagara West,Anthology,240,87.94,3.19,243,31.23
9780062507549      ,HarperOne,Owning Your Own Shadow: Understanding the Dark Side of the Psyche,Robert A. Johnson,Adventure,527,97.66,2.05,176,24.1
9780099283577      ,Vintage Classics,In Praise of Shadows,Jun'ichirō Tanizaki/Thomas J. Harper/Edward G. Seidensticker,Romance,1351,94.53,2.89,122,47.11
9780060622138      ,HarperOne,Shadow of the Almighty: The Life and Testament of Jim Elliot,Elisabeth Elliot,Fiction,1500,71.49,3.89,194,36.36
9780515135961      ,Berkley Books,Shadow Game (GhostWalkers  #1),Christine Feehan,Crime,739,56.8,4.7,57,37.79
9780099448754      ,Vintage Books,The Elephant Vanishes,Haruki Murakami/Alfred Birnbaum/Jay Rubin,Romance,835,72.54,1.78,179,28.03
9780099448471      ,Vintage,Sputnik Sweetheart,Haruki Murakami/Philip Gabriel,Fiction,1158,48.16,4,111,17
9780060851897      ,William Morrow,Back to Wando Passo,David     Payne,Historical Fiction,815,89.08,4.09,286,35.33
9781842430224      ,No Exit Press,Still Life with Woodpecker,Tom Robbins,Fantasy,986,75.18,4.32,218,13.77
9781842430361      ,No Exit Press,Half Asleep in Frog Pajamas,Tom Robbins,Historical Fiction,1318,87.29,3.08,185,26.14
9780553107753      ,Bantam Books,Fierce Invalids Home from Hot Climates,Tom Robbins,Drama,1208,12.32,3.76,65,34.23
9783499156717      ,Rowohlt Verlag,PanAroma: Jitterbug Perfume,Tom Robbins/Nikolaus Hansen,Horror,817,17.51,3.95,102,19.78
9783499154294      ,Rowohlt Verlag,Ein Platz für Hot Dogs: Another Roadside Attraction,Tom Robbins/Pociao/Roberto de Hollanda,Thriller,1192,85.48,1.53,279,36.55
9783499224423      ,Rowohlt Verlag,Halbschlaf im Froschpyjama,Tom Robbins/Pociao/Walter Hartmann,Action,1478,80.45,2.22,162,17.93
9780385333474      ,Dial Press,God Bless You  Mr. Rosewater,Kurt Vonnegut Jr.,Historical Fiction,1367,90.59,4.74,282,48.87
9780385333818      ,Dial Press Trade Paperback,Wampeters  Foma and Granfalloons,Kurt Vonnegut Jr.,Short-Story,457,47.09,1.83,275,27.72
9780385334143      ,Dial Press,Mother Night,Kurt Vonnegut Jr.,Short-Story,983,50.89,3.47,236,21
9780385333870      ,Dial Press,Galápagos,Kurt Vonnegut Jr.,Horror,1372,41.47,1.38,272,14.48
9780099267546      ,Vintage Classics,Timequake,Kurt Vonnegut Jr.,Crime,1278,90.07,2.96,227,31.6
9780385334235      ,Dial Press,Slapstick  or Lonesome No More!,Kurt Vonnegut Jr.,Science Fiction,1055,91.77,1.21,282,45.34
9780743410588      ,Washington Square Press,Like Shaking Hands with God: A Conversation About Writing,Kurt Vonnegut Jr./Lee Stringer,Fantasy,450,75.56,3.09,222,29.34
9780385334266      ,Dial Press,Palm Sunday: An Autobiographical Collage,Kurt Vonnegut Jr.,Adventure,811,75.69,4.41,34,38.63
9780060263195      ,HarperCollins Publishers,Sun  Moon  Star,Kurt Vonnegut Jr./Ivan Chermayeff,Horror,546,11.58,4.1,32,27.03
9780517124369      ,Wings Books,Cat's Cradle/God Bless You Mr. Rosewater/Breakfast of Champions,Kurt Vonnegut Jr.,Horror,992,64.66,3.31,114,43.81
9780060544881      ,William Morrow Paperbacks,Bradbury Stories: 100 of His Most Celebrated Tales,Ray Bradbury,Children,348,57.35,1.83,32,31.9
9780061131547      ,William Morrow,Farewell Summer (Green Town  #3),Ray Bradbury,Paranormal Romance,703,95.85,2.16,71,11.74
9780553286373      ,Bantam Books,Classic Stories 1: The Golden Apples of the Sun/R is for Rocket,Ray Bradbury,Crime,1265,34.77,1.27,195,10.66
9780380977260      ,William Morrow,Dandelion Wine,Ray Bradbury,Crime,808,42.76,1.65,23,25.32
9780060859626      ,Collins Design,The Homecoming,Ray Bradbury/Dave McKean,Historical Fiction,1417,93.89,1.29,23,28.48
9781877741098      ,Joshua Odell Editions,Zen in the Art of Writing: Essays on Creativity,Ray Bradbury,Fiction,831,71.36,3.19,286,45.23
9780553112443      ,Dragonfly Books,Switch on the Night,Ray Bradbury/Leo Dillon/Diane Dillon,Fantasy,656,49.15,3.79,179,32.15
9780743474764      ,iBooks,The Best of Ray Bradbury,Ray Bradbury/Dave Gibbons/Richard Corben/Mike Mignola,Drama,841,21.14,2.69,226,39.23
9780060545840      ,Harper Perennial,The Bradbury Chronicles: The Life of Ray Bradbury,Sam Weller,Paranormal Romance,635,39.14,3.78,229,41.77
9780060777333      ,William Morrow Paperbacks,The Cat's Pajamas,Ray Bradbury,Fantasy,1119,43.63,3.55,56,15.87
9780375415036      ,Everyman's Library Classics,Essays,George Orwell/John Carey,Suspense,631,24.9,4.81,89,25.47
9780143036357      ,Penguin Books,Why I Write,George Orwell,Graphic Novel,1065,54.17,3.74,191,40.16
9780156421171      ,Harcourt  Inc.(Harvest Book),Homage to Catalonia,George Orwell/Lionel Trilling,Children,1195,25.07,2.66,76,18.12
9780141183725      ,Penguin Books Ltd,Keep the Aspidistra Flying,George Orwell,Paranormal Romance,165,68.69,1.43,50,33.7
9780156701761      ,Mariner Books,The Orwell Reader: Fiction  Essays  and Reportage,George Orwell/Richard H. Rovere,Thriller,1085,54.78,3.59,190,33.66
9780679420255      ,Everyman's Library,If on a Winter's Night a Traveler,Italo Calvino/William Weaver/Peter Washington,Satire,1421,46.66,2.9,227,45.65
9780393324358      ,W. W. Norton  Company,Fanny: Being the True History of the Adventures of Fanny Hackabout-Jones,Erica Jong,Paranormal Romance,1109,74.55,1.83,198,14.03
9780440201045      ,Dell,Serenissima aka Shylock's Daughter,Erica Jong,Children,401,36.4,3.63,144,31.8
9781559362153      ,Theatre Communications Group,Dogeaters,Jessica Hagedorn,Crime,977,50,3.2,218,17.74
9780374528669      ,Farrar  Straus and Giroux,Crescent and Star: Turkey Between Two Worlds,Stephen Kinzer,Science Fiction,1113,15.19,4.89,297,16.98
9781400034680      ,Vintage International,Love in the Time of Cholera,Gabriel García Márquez/Edith Grossman,Anthology,1046,57.77,4.83,219,48.83
9789500703208      ,Sudamericana,El amor en los tiempos del cólera,Gabriel García Márquez,Adventure,1480,15.92,1.65,166,28.46
9780826414755      ,Bloomsbury Academic,Gabriel Garcia Marquez's Love in the Time of Cholera: A Reader's Guide,Thomas Fahy,Chick lit,407,45.18,1.46,52,41.98
9780571224388      ,Harper Perennial,The Unbearable Lightness of Being,Milan Kundera/Michael Henry Heim,Non-Fiction,1316,68.09,2.95,244,43.73
9780385468862      ,Anchor Books,Obasan,Joy Kogawa,Mystery,1168,48.17,2.19,89,38.2
9780765344953      ,Tor Books,Ender's Game Boxed Set: Ender's Game  Ender's Shadow  Shadow of the Hegemon,Orson Scott Card,Mystery,928,71.1,3.49,293,14.56
9780812532579      ,Tor Books,Speaker for the Dead (Ender's Saga  #2),Orson Scott Card,Graphic Novel,987,11.28,4.35,296,46.2
9780307237699      ,Crown,The Audacity of Hope: Thoughts on Reclaiming the American Dream,Barack Obama,Paranormal Romance,893,88.33,4.5,73,15.08
9780679746324      ,Anchor Books,Mao: The Unknown Story,Jung Chang/Jon Halliday,Paranormal Romance,1434,87.01,1.5,55,25.1
9780976072676      ,El Paso Norte Press,The Art of War,Mao Zedong,Chick lit,327,62.27,1.07,119,28.26
9780060826581      ,Harper,Oracle Bones: A Journey Between China's Past and Present,Peter Hessler,Fiction,1111,75.41,1.34,135,15.51
9780007176151      ,Harper Perennial,Wild Swans: Three Daughters of China,Jung Chang,Romance,142,10.58,4.91,91,47.83
9780446608473      ,Aspect,The Wild Swans,Peg Kerr,Suspense,1404,70.61,3.79,64,31.63
9780486424583      ,Dover Publications,Women in Love,D.H. Lawrence,Crime,1132,42.26,1.04,235,42.49
9780099474128      ,Arrow,Women Who Love Too Much,Robin Norwood,Drama,1422,19.71,2.03,249,20.39
9780553381412      ,Bantam,Men Who Hate Women and the Women Who Love Them: When Loving Hurts and You Don't Know Why,Susan Forward/Joan Torres,Children,1222,60.05,1.64,219,35.24
9780767902526      ,Broadway Books,A Walk in the Woods: Rediscovering America on the Appalachian Trail,Bill Bryson,Thriller,108,46.66,2.07,71,39.63
9780307279460      ,Anchor Books,A Walk in the Woods: Rediscovering America on the Appalachian Trail,Bill Bryson,Horror,833,31.19,1.31,59,40.24
9780736411035      ,Golden/Disney,A Walk in the Woods (Stickerific),Walt Disney Company,Action,363,38.08,4.43,266,29.91
9780571219353      ,Faber and Faber,The Fortress of Solitude,Jonathan Lethem,Fiction,1381,57.07,1.45,219,27.83
9781932806496      ,Nostalgia Ventures,Fortress of Solitude / The Devil Genghis,Kenneth Robeson/Lester Dent,Fantasy,618,94.41,3.91,102,30.46
9780330261562      ,Picador,Our Ancestors: The Cloven Viscount  The Baron in the Trees  The Non-Existent Knight,Italo Calvino,Fiction,634,49.15,3.85,152,12.27
9780156260558      ,Mariner Books,Difficult Loves,Italo Calvino,Fantasy,366,67.72,2.38,152,16
9780156659758      ,Mariner Books,The Nonexistent Knight & The Cloven Viscount,Italo Calvino,Paranormal Romance,620,72.89,4.63,134,24.75
9781400042821      ,Alfred A. Knopf,The View from Castle Rock,Alice Munro,Mystery,672,39.15,1.74,184,40.13
9780771065262      ,McClelland and Stewart,The View From Castle Rock,Alice Munro,Suspense,781,51.62,4.61,250,37.58
9780375759314      ,Modern Library,Crossing to Safety,Wallace Stegner/Terry Tempest Williams/T.H. Watkins,Suspense,1315,14.08,1.06,194,17.53
9780525477624      ,Dutton Books for Young Readers,Oh Rats! The Story of Rats and People,Albert Marrin/C.B. Mordan,Graphic Novel,306,58.91,1.45,196,16.78
9780385333764      ,Delta,King Rat (Asian Saga  #4),James Clavell,Action,912,53.26,3.9,194,44.16
9780060837167      ,William Morrow,Rat Bastards: The Life and Times of South Boston's Most Honorable Irish Mobster,"John ""Red"" Shea/Mark Wahlberg",Fiction,535,81.67,4.38,235,38.01
9780375700989      ,Pantheon,Julius Knipl  Real Estate Photographer: The Beauty Supply District,Ben Katchor,Graphic Novel,832,55.5,1.22,162,44.09
9781400102952      ,Tantor Media,Blind Willow  Sleeping Woman: 24 Stories,Haruki Murakami/Ellen Archer/Patrick Lawlor,Thriller,1214,20.56,1.53,82,26.49
9781400044610      ,Alfred A. Knopf,Blind Willow  Sleeping Woman,Haruki Murakami/Philip Gabriel/Jay Rubin,Short-Story,536,71.89,3.08,250,43.71
9780316159418      ,Little  Brown and Company,The Bookseller of Kabul,Åsne Seierstad/Ingrid Christopherson,Historical Fiction,569,86.58,4.47,40,36.01
9780807831090      ,University of North Carolina Press,Jasmine and Stars: Reading More Than Lolita in Tehran,Fatemeh Keshavarz,Paranormal Romance,365,16.68,3.09,205,14.82
9780393061222      ,W. W. Norton  Company,Making Globalization Work,Joseph E. Stiglitz,Romance,1467,46.32,4.93,42,29.36
9780812972351      ,Random House Trade Paperbacks,Prep : A Novel,Curtis Sittenfeld,Thriller,1139,63.84,4.99,102,34.01
9788426415165      ,Lumen,Tan fuerte  tan cerca,Jonathan Safran Foer,Paranormal Romance,153,67.09,3.69,223,41.51
9780851703008      ,British Film Institute,The Wizard of Oz,Salman Rushdie/Richard Maltby/Melvyn Bragg,Historical Fiction,221,71.34,2.47,210,46.63
9780312254995      ,Picador,The Ground Beneath Her Feet,Salman Rushdie,Satire,629,40.02,1.03,211,34.57
9780099592419      ,Vintage,The Moor's Last Sigh,Salman Rushdie,Fiction,1094,30.63,4.68,236,30.64
9788497598361      ,Debolsillo,Los Versos Satánicos,Salman Rushdie,Horror,433,50.59,2.08,149,31.95
9780140189353      ,Penguin Classics,Dangling Man,Saul Bellow/Salman Rushdie,Children,1472,43.48,3.93,251,23.75
9780812969993      ,Random House Trade,Grimus,Salman Rushdie,Horror,231,81.87,2.21,175,39.39
9780140274110      ,Penguin Books,Breakfast at Tiffany's,Truman Capote,Paranormal Romance,229,69.04,4.19,154,18.9
9780413772428      ,Methuen Publishing,Jesus' Son,Denis Johnson,Drama,717,32.98,4.53,233,17.47
9780099440833      ,Vintage,Angels,Denis Johnson,Satire,299,86.53,1.36,117,40.8
9780060926960      ,Harper Perennial,The Throne of the Third Heaven of the Nations Millennium General Assembly: Poems Collected and New,Denis Johnson,Short-Story,278,29.49,2.48,109,22.78
9780060976101      ,Harper Perennial,The Stars at Noon,Denis Johnson,Thriller,1123,12.44,2.89,247,28.52
9780679781486      ,Vintage Contemporaries,The Rules of Attraction,Bret Easton Ellis,Thriller,505,85.82,2.68,184,35.06
9780375703843      ,Vintage,Glamorama,Bret Easton Ellis,Adventure,220,39.95,4.2,241,36.13
9780679781493      ,Vintage Books,Less Than Zero,Bret Easton Ellis,Fiction,1008,63.88,3.69,73,33.59
